article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W4283264070,Variety and management selection to optimize pearl millet yield and profit in Senegal,2022-06-21,2022,article,Target_author,Ciampitti,58,219,last,True,7,European Journal of Agronomy,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Nutrient management', 'Pennisetum', 'Agronomy', 'Nutrient', 'Yield gap']","['Nutrient management', 'Pennisetum', 'Agronomy', 'Nutrient', 'Yield gap', 'Phosphorus', 'Crop yield', 'Animal science', 'Biology', 'Mathematics', 'Chemistry', 'Ecology']",['Responsible consumption and production'],19,96.0,99.0,0.92081124,45,,,2.0,3.0,10.0,4.0,,,,7582
https://openalex.org/W4386068033,Annual Field-Scale Maps of Tall and Short Crops at the Global Scale Using GEDI and Sentinel-2,2023-08-22,2023,article,Target_author,Lobell,112,269,last,True,6,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Scale (ratio)', 'Environmental science', 'Crop', 'Geography', 'Agroforestry']","['Scale (ratio)', 'Environmental science', 'Crop', 'Geography', 'Agroforestry', 'Physical geography', 'Remote sensing', 'Forestry', 'Cartography']",['Life in Land'],18,89.0,99.0,0.947447,38,,,,,9.0,8.0,1.0,,,8518
https://openalex.org/W4311085785,Agricultural nitrate export patterns shaped by crop rotation and tile drainage,2022-12-06,2022,article,Target_author,Peng,40,71,middle,True,9,Water Research,Elsevier BV,False,closed,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Tile drainage', 'Environmental science', 'Nitrate', 'Hydrology (agriculture)', 'Crop rotation']","['Tile drainage', 'Environmental science', 'Nitrate', 'Hydrology (agriculture)', 'Crop rotation', 'Agriculture', 'Water quality', 'Soil water', 'Drainage', 'Nutrient', 'Spatial ecology', 'Fertilizer', 'Ecology', 'Agronomy', 'Soil science', 'Biology', 'Engineering']",['Clean water and sanitation'],18,97.0,100.0,0.82320471,93,,,3.0,6.0,5.0,4.0,,,,4976
https://openalex.org/W4206500364,Influence of weather and endogenous cycles on spatiotemporal yield variation in oil palm,2021-12-31,2021,article,Target_author,Grassini,56,106,last,True,16,Agricultural and Forest Meteorology,Elsevier BV,True,hybrid,Oil Palm Production and Sustainability,Ecology,Environmental Science,Physical Sciences,"['Yield (engineering)', 'Anthesis', 'Palm oil', 'Spatial variability', 'Environmental science']","['Yield (engineering)', 'Anthesis', 'Palm oil', 'Spatial variability', 'Environmental science', 'Palm', 'Sunshine duration', 'Atmospheric sciences', 'Agronomy', 'Mathematics', 'Meteorology', 'Statistics', 'Geography', 'Biology', 'Agroforestry']",[],18,94.0,99.0,0.87507709,45,,2.0,3.0,7.0,4.0,2.0,,,,3977
https://openalex.org/W4311085785,Agricultural nitrate export patterns shaped by crop rotation and tile drainage,2022-12-06,2022,article,Target_author,Kaiyu,69,156,middle,True,9,Water Research,Elsevier BV,False,closed,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Tile drainage', 'Environmental science', 'Nitrate', 'Hydrology (agriculture)', 'Crop rotation']","['Tile drainage', 'Environmental science', 'Nitrate', 'Hydrology (agriculture)', 'Crop rotation', 'Agriculture', 'Water quality', 'Soil water', 'Drainage', 'Nutrient', 'Spatial ecology', 'Fertilizer', 'Ecology', 'Agronomy', 'Soil science', 'Biology', 'Engineering']",['Clean water and sanitation'],18,97.0,100.0,0.82320471,93,,,3.0,6.0,5.0,4.0,,,,10358
https://openalex.org/W4311980468,Retrospective study in US commercial sorghum breeding: I. Genetic gain in relation to relative maturity,2022-12-09,2022,article,Target_author,Messina,53,97,last,True,10,Crop Science,Wiley,False,closed,Bioenergy crop production and management,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Biology', 'Crop', 'Agronomy', 'Agriculture']","['Sorghum', 'Biology', 'Crop', 'Agronomy', 'Agriculture', 'Genetic gain', 'Sweet sorghum', 'Plant breeding', 'Population', 'Crop yield', 'Staple food', 'Genetic variation', 'Ecology', 'Demography']",['Zero hunger'],18,89.0,99.0,0.93270736,55,,,2.0,7.0,5.0,3.0,1.0,,,3276
https://openalex.org/W4366608282,A farmer data-driven approach for prioritization of agricultural research and development: A case study for intensive crop systems in the humid tropics,2023-04-21,2023,article,Target_author,Grassini,56,106,last,True,18,Field Crops Research,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Cropping', 'Agriculture', 'Yield (engineering)', 'Yield gap', 'Crop yield']","['Cropping', 'Agriculture', 'Yield (engineering)', 'Yield gap', 'Crop yield', 'Crop', 'Agroforestry', 'Tropics', 'Cropping system', 'Rainfed agriculture', 'Agronomy', 'Food security', 'Geography', 'Environmental science', 'Biology', 'Ecology']",['Zero hunger'],17,97.0,99.0,0.9607454,61,,,,2.0,5.0,5.0,5.0,,,3977
https://openalex.org/W4313567686,Tiller biomass in low plant-density corn enhances transient C sink without direct harvest index detriment,2023-01-05,2023,article,Target_author,Ciampitti,58,219,last,True,8,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Tiller (botany)', 'Agronomy', 'Biomass (ecology)', 'Sink (geography)', 'Biomass partitioning']","['Tiller (botany)', 'Agronomy', 'Biomass (ecology)', 'Sink (geography)', 'Biomass partitioning', 'Growing season', 'Environmental science', 'Leaf area index', 'Biology']",[],17,94.0,99.0,0.96066752,52,,,,2.0,9.0,4.0,2.0,,,7582
https://openalex.org/W3216627425,Post-silking 15N labelling reveals an enhanced nitrogen allocation to leaves in modern maize (Zea mays) genotypes,2021-11-26,2021,article,Target_author,Ciampitti,58,219,last,True,5,Journal of Plant Physiology,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Agronomy', 'Chromosomal translocation', 'Zea mays', 'Nitrogen']","['Biology', 'Agronomy', 'Chromosomal translocation', 'Zea mays', 'Nitrogen', 'Hybrid', 'Crop', 'Chemistry', 'Gene']",[],17,96.0,99.0,0.89146205,93,,1.0,5.0,3.0,5.0,3.0,,,,7582
https://openalex.org/W2965538124,Soybean yield response to<i>Bradyrhizobium</i>strains in fields with inoculation history in Southern Brazil,2019-08-05,2019,article,Target_author,Ciampitti,58,219,middle,True,6,Journal of Plant Nutrition,Taylor & Francis,False,closed,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Inoculation', 'Rhizobia', 'Biology', 'Bradyrhizobium japonicum', 'Agronomy']","['Inoculation', 'Rhizobia', 'Biology', 'Bradyrhizobium japonicum', 'Agronomy', 'Nitrogen fixation', 'Bradyrhizobium', 'Yield (engineering)', 'Symbiosis', 'Rhizobium', 'Horticulture', 'Rhizobiaceae']",['Life in Land'],17,89.0,99.0,0.91517453,27,2.0,2.0,2.0,1.0,9.0,1.0,,,,7582
https://openalex.org/W3034307979,Comparison of air temperature measured in a vineyard canopy and at a standard weather station,2020-06-11,2020,article,Target_author,Hoogenboom,93,467,middle,True,5,PLoS ONE,Public Library of Science,True,gold,Horticultural and Viticultural Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Vineyard', 'Canopy', 'Environmental science', 'Air temperature', 'Atmospheric sciences']","['Vineyard', 'Canopy', 'Environmental science', 'Air temperature', 'Atmospheric sciences', 'Horticulture', 'Botany', 'Geology', 'Biology']",[],17,90.0,99.0,0.87707572,42,1.0,3.0,3.0,2.0,5.0,2.0,,,,8833
https://openalex.org/W2977277408,Pre‐planting weed detection based on ground field spectral data,2019-10-06,2019,article,Target_author,Ciampitti,58,219,last,True,6,Pest Management Science,Wiley,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Weed', 'Sowing', 'Field (mathematics)', 'Environmental science', 'Agronomy']","['Weed', 'Sowing', 'Field (mathematics)', 'Environmental science', 'Agronomy', 'Biology', 'Agroforestry', 'Mathematics']",['Reduced inequalities'],16,89.0,99.0,0.81839999,75,1.0,3.0,3.0,5.0,1.0,2.0,,,1.0,7582
https://openalex.org/W4321523435,Soybean yield response to nitrogen and sulfur fertilization in the United States: contribution of soil N and N fixation processes,2023-02-22,2023,article,Target_author,Ciampitti,58,219,last,True,19,European Journal of Agronomy,Elsevier BV,False,closed,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Sulfur', 'Nitrogen', 'Human fertilization', 'Yield (engineering)']","['Agronomy', 'Sulfur', 'Nitrogen', 'Human fertilization', 'Yield (engineering)', 'Nitrogen fixation', 'Environmental science', 'Chemistry', 'Biology', 'Materials science']",['Zero hunger'],16,96.0,99.0,0.95679322,56,,,,2.0,4.0,7.0,3.0,,,7582
https://openalex.org/W4296825671,Retrospective study in U.S. commercial sorghum breeding: II. Physiological changes associated to yield gain,2022-09-23,2022,article,Target_author,Ciampitti,58,219,last,True,10,Crop Science,Wiley,True,hybrid,Bioenergy crop production and management,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Panicle', 'Sorghum', 'Biology', 'Agronomy', 'Hybrid']","['Panicle', 'Sorghum', 'Biology', 'Agronomy', 'Hybrid', 'Sweet sorghum', 'Yield (engineering)', 'Biomass (ecology)', 'Grain yield', 'Genetic gain', 'Plant breeding', 'Genetic variation']",[],16,89.0,99.0,0.92557345,49,,,1.0,5.0,5.0,4.0,1.0,,,7582
https://openalex.org/W4224069793,Nitrate losses across 29 Iowa watersheds: Measuring long‐term trends in the context of interannual variability,2022-04-15,2022,article,Target_author,Castellano,48,95,last,True,4,Journal of Environmental Quality,Wiley,True,hybrid,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Nitrate', 'Environmental science', 'Watershed', 'Context (archaeology)', 'Hydrology (agriculture)']","['Nitrate', 'Environmental science', 'Watershed', 'Context (archaeology)', 'Hydrology (agriculture)', 'Precipitation', 'Ecology', 'Meteorology', 'Geography']",['Life in Land'],16,90.0,99.0,0.81675778,29,,,1.0,5.0,4.0,5.0,1.0,,,3569
https://openalex.org/W3113106497,Evaluating optimal irrigation strategies for maize in Western Kansas,2020-12-08,2020,article,Target_author,Vara Prasad,93,359,middle,True,6,Agricultural Water Management,Elsevier BV,False,closed,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Irrigation', 'Loam', 'Environmental science', 'Soil water', 'DSSAT']","['Irrigation', 'Loam', 'Environmental science', 'Soil water', 'DSSAT', 'Agronomy', 'Cropping', 'Yield (engineering)', 'Productivity', 'Mathematics', 'Agriculture', 'Geography', 'Soil science', 'Biology']",['Clean water and sanitation'],16,94.0,98.0,0.79013958,47,,5.0,4.0,2.0,,5.0,,,,13299
https://openalex.org/W3152627050,Modeling the effects of crop management on food barley production under a midcentury changing climate in northern Ethiopia,2021-01-01,2021,article,Target_author,Vara Prasad,93,359,middle,True,5,Climate Risk Management,Elsevier BV,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Irrigation', 'Agronomy', 'Yield (engineering)', 'Fertilizer']","['Sowing', 'Irrigation', 'Agronomy', 'Yield (engineering)', 'Fertilizer', 'Environmental science', 'Soil water', 'Crop', 'Biomass (ecology)', 'Crop simulation model', 'Crop yield', 'Biology']","['Zero hunger', 'Climate action']",16,96.0,99.0,0.9343051,82,,1.0,3.0,4.0,3.0,5.0,,,,13299
https://openalex.org/W3130677317,Incorporating a dynamic gene-based process module into a crop simulation model,2021-01-01,2021,article,Target_author,Hoogenboom,93,467,last,True,10,in silico Plants,Oxford University Press,True,gold,Genetics and Plant Breeding,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Quantitative trait locus', 'Phaseolus', 'Trait', 'Biology', 'Genotype']","['Quantitative trait locus', 'Phaseolus', 'Trait', 'Biology', 'Genotype', 'Gene–environment interaction', 'Mixed model', 'Inbred strain', 'Gene interaction', 'Crop', 'Crop simulation model', 'Cultivar', 'Genetic model', 'Gene', 'Mathematics', 'Statistics', 'Genetics', 'Computer science', 'Agronomy']",[],16,89.0,99.0,0.89308974,53,,1.0,3.0,2.0,2.0,7.0,1.0,,,8833
https://openalex.org/W4317105295,Integrated modeling framework for sustainable agricultural intensification,2023-01-18,2023,article,Target_author,Ciampitti,58,219,last,True,6,Frontiers in Sustainable Food Systems,Frontiers Media,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Food security', 'Agriculture', 'Business', 'Agricultural productivity', 'Psychological intervention']","['Food security', 'Agriculture', 'Business', 'Agricultural productivity', 'Psychological intervention', 'Psychological resilience', 'Sustainable agriculture', 'Food systems', 'Environmental resource management', 'Resilience (materials science)', 'Productivity', 'Sustainability', 'Natural resource economics', 'Environmental planning', 'Environmental economics', 'Economic growth', 'Economics', 'Geography']",['Zero hunger'],16,94.0,99.0,0.97697339,60,,,,1.0,7.0,6.0,2.0,,,7582
https://openalex.org/W4303980651,Remote Sensing on Alfalfa as an Approach to Optimize Production Outcomes: A Review of Evidence and Directions for Future Assessments,2022-10-03,2022,review,Target_author,Ciampitti,58,219,last,True,8,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Biomass (ecology)', 'Environmental science', 'Agricultural engineering', 'Forage', 'Production (economics)']","['Biomass (ecology)', 'Environmental science', 'Agricultural engineering', 'Forage', 'Production (economics)', 'Remote sensing', 'Agriculture', 'Quality (philosophy)', 'Computer science', 'Agronomy', 'Agroforestry', 'Ecology', 'Engineering', 'Geography', 'Biology']",[],16,89.0,99.0,0.89200183,45,,,1.0,10.0,4.0,1.0,,,,7582
https://openalex.org/W4378974752,Mapping crop rotation by satellite-based data fusion in Southern Brazil,2023-06-01,2023,article,Target_author,Ciampitti,58,219,last,True,5,Computers and Electronics in Agriculture,Elsevier BV,False,closed,Rural Development and Agriculture,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,"['Crop rotation', 'Crop', 'Crop yield', 'Geography', 'Environmental science']","['Crop rotation', 'Crop', 'Crop yield', 'Geography', 'Environmental science', 'Agronomy', 'Biology', 'Forestry']",['Zero hunger'],16,89.0,99.0,0.9631291,64,,,,1.0,5.0,9.0,1.0,,,7582
https://openalex.org/W4229378476,Assessing impact of salinity and climate scenarios on dry season field crops in the coastal region of Bangladesh,2022-05-09,2022,article,Target_author,Ciampitti,58,219,last,True,9,Agricultural Systems,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Salinity', 'Environmental science', 'Crop yield', 'Sunflower', 'Crop']","['Salinity', 'Environmental science', 'Crop yield', 'Sunflower', 'Crop', 'Agriculture', 'Climate change', 'Food security', 'Agronomy', 'Context (archaeology)', 'Crop simulation model', 'Geography', 'Biology', 'Ecology']",['Climate action'],15,94.0,100.0,0.94278907,86,,,3.0,4.0,2.0,3.0,3.0,,,7582
https://openalex.org/W4385518082,On-farm soybean seed protein and oil prediction using satellite data,2023-08-03,2023,article,Target_author,Ciampitti,58,219,last,True,5,Computers and Electronics in Agriculture,Elsevier BV,False,closed,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Normalized Difference Vegetation Index', 'Random forest', 'Vegetation (pathology)', 'Environmental science', 'Satellite imagery']","['Normalized Difference Vegetation Index', 'Random forest', 'Vegetation (pathology)', 'Environmental science', 'Satellite imagery', 'Quality (philosophy)', 'Agronomy', 'Agricultural engineering', 'Mathematics', 'Machine learning', 'Computer science', 'Leaf area index', 'Remote sensing', 'Engineering', 'Geography', 'Biology']",[],15,96.0,99.0,0.95605228,69,,,,2.0,10.0,3.0,,,,7582
